timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_status actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state joint_position_deviation_ratio
11086.474 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.67524647805692e-17 1.078891396522522 0.52717524766922 0.08256247639656067 -0.00014419954095501453 0.0 6.114068915623114e-16 11.576797804225942 4.277792240666628 0.31528744828943517 -0.0005507910195739975 0.0 0.43959304690361023 -2.2152544460692347 -0.0032097697257995605 -0.926383988266327 1.0760706663131714 -1.5714214483844202 0.0 0.0 -0.0 -0.0 0.0 2.845280479872968e-37 0.0006267726421356201 1.2922117710113525 0.6608409285545349 0.3711927533149719 -0.023574255406856537 0.00900179147720337 5.67524647805692e-17 1.078891396522522 0.52717524766922 0.08256247639656067 -0.00014419954095501453 0.0 0.39659031793140526 -0.007594741774154523 0.6024027881854781 2.1937032162970977 -0.06291633929714109 2.185307407579309 6.2564802224004906e-55 1.0395975765541894e-53 -2.4678874220870964e-55 2.840103890566619e-37 -1.7122256922965586e-38 -1.0664507531907724e-39 -5.317738149779583 1.5102407623403273 -17.742921212060768 0.19846701140836043 1.325545178041843 0.23364216654402212 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.657348 7 253 253 253 253 253 253 1 9.308656692504883 -0.13407529890537262 0.019153613597154617 0.0 1.0 0.0 47.70838165283203 47.74778747558594 0.491242915391922 47.6279296875 47.48460006713867 47.498931884765625 47.61359786987305 47.47026824951172 47.38426971435547 0 1 0.0002094109853108724
11086.482 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4913232646273636e-17 1.078917145729065 0.5271914005279541 0.0825546383857727 -0.00014320050831884146 0.0 1.6066357285835375e-16 11.577072816614415 4.277923683239506 0.3152574913055091 -0.0005469751183263872 0.0 0.43961265683174133 -2.2152544460692347 -0.0032206536270678043 -0.9263914984515687 1.0760174989700317 -1.5714176336871546 0.0 0.0 -0.0 -0.0 0.0 2.7744308295167053e-40 -0.005063578486442566 1.288205862045288 0.6616658568382263 0.368878573179245 -0.02353356033563614 0.0116146020591259 1.4913232646273636e-17 1.078917145729065 0.5271914005279541 0.0825546383857727 -0.00014320050831884146 0.0 0.3965932734237183 -0.007590419221772934 0.6023999041274878 2.193701447839894 -0.06294761252445687 2.1852701139880417 1.2314179849788536e-58 2.0304296546216212e-57 2.4064351462182177e-58 2.769377361827215e-40 -1.6705205403665097e-41 -1.0443505820315835e-42 -5.27443936727031 1.704432729648023 -17.63681344872429 0.20230482888915613 1.3273252987309732 0.23736891514339592 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.650701 7 253 253 253 253 253 253 1 9.442731857299805 0.05746084079146385 0.019153613597154617 0.0 1.0 0.0 47.723602294921875 47.75763702392578 0.5046685338020325 47.6279296875 47.498931884765625 47.498931884765625 47.64226150512695 47.47026824951172 47.38426971435547 0 1 0.00010924872185569257
11086.49 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3160003485632792e-17 1.0788400173187256 0.5271306037902832 0.08252517879009247 -0.00013855872384738177 0.0 1.4177564513812452e-16 11.576245803670442 4.277430125220034 0.3151449974997365 -0.0005292451281369999 0.0 0.43959304690361023 -2.2152849636473597 -0.003222106955945492 -0.9263826173594971 1.0760140419006348 -1.5714400450335901 0.0 0.0 -0.0 -0.0 0.0 2.704506036146897e-43 0.009990081191062927 1.3002204895019531 0.6603745222091675 0.38096463680267334 -0.03825104236602783 0.002021338790655136 1.3160003485632792e-17 1.0788400173187256 0.5271306037902832 0.08252517879009247 -0.00013855872384738177 0.0 0.39660519362034585 -0.007592822943758957 0.6023894638813894 2.193696880513138 -0.0629360312509402 2.1852190590491176 -1.4936053285692875e-61 -2.4777354653075788e-60 0.0 2.699575965174841e-43 -1.6290411910490992e-44 -1.0235027307205213e-45 -5.123451274300642 1.7375723464334627 -17.74139976745351 0.20162552355295454 1.3289022841227893 0.2375311541314256 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.656124 7 253 253 253 253 253 253 1 9.404424667358398 0.038307227194309235 0.019153613597154617 0.0 1.0 0.0 47.702110290527344 47.74688720703125 0.5404736995697021 47.64226150512695 47.5275993347168 47.455936431884766 47.61359786987305 47.44160079956055 47.41293716430664 0 1 0.00030517578125
11086.498 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -9.572219413502852e-17 1.078902244567871 0.5271758437156677 0.08255816251039505 -0.00014386915427166969 0.0 -1.0312364826465601e-15 11.57691407290092 4.277797358377222 0.3152709677135406 -0.0005495291156048324 0.0 0.4396090507507324 -2.215288301507467 -0.003182315733283758 -0.9263574641994019 1.0760307312011719 -1.5714214483844202 0.0 0.0 -0.0 -0.0 0.0 0.0 -0.008404776453971863 1.2915878295898438 0.6693224310874939 0.37626034021377563 -0.021926430985331535 0.009998690336942673 -9.572219413502852e-17 1.078902244567871 0.5271758437156677 0.08255816251039505 -0.00014386915427166969 0.0 0.39659562124539627 -0.007589485205188598 0.6023986695450867 2.193675396923225 -0.06295197857532249 2.1853192542652065 0.0 0.0 0.0 0.0 0.0 0.0 -5.374325769380646 1.8516491396942838 -17.82757599287585 0.2002211760095556 1.3273275018364028 0.23635383216115927 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.647328 7 253 253 253 253 253 253 1 9.461885452270508 0.1149216815829277 -0.019153613597154617 0.0 1.0 0.0 47.70927429199219 47.75405502319336 0.5225711464881897 47.6279296875 47.498931884765625 47.455936431884766 47.61359786987305 47.47026824951172 47.39860534667969 0 1 0.000169674555460612
11086.506 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.5311788117736386e-16 1.0789129734039307 0.52717125415802 0.08254242688417435 -0.00014150385686662048 0.0 -1.649573000794786e-15 11.577029677869604 4.277760132330758 0.31521088494616956 -0.0005404945275020284 0.0 0.43958956003189087 -2.215288301507467 -0.0031946676317602396 -0.9263183635524292 1.0760544538497925 -1.5714333693133753 0.0 0.0 -0.0 -0.0 0.0 0.0 -0.0016199499368667603 1.2787482738494873 0.65561842918396 0.3792279064655304 -0.03625155985355377 -0.018796995282173157 -1.5311788117736386e-16 1.0789129734039307 0.52717125415802 0.08254242688417435 -0.00014150385686662048 0.0 0.3965954454621056 -0.007595095372496516 0.6023992559285692 2.193651941425796 -0.06294747100767166 2.1853473108325314 0.0 0.0 0.0 0.0 0.0 0.0 -5.372495850360874 1.8047892839830157 -17.825704024485535 0.20058372328268145 1.327877405111681 0.2319079365567374 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.645804 7 253 253 253 253 253 253 1 9.366117477416992 0.07661445438861847 -0.09576806426048279 0.0 1.0 0.0 47.725399017333984 47.75584411621094 0.5606174468994141 47.64226150512695 47.44160079956055 47.498931884765625 47.61359786987305 47.455936431884766 47.39860534667969 0 1 0.00025898218154907227
11086.514 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -9.879895528914606e-17 1.078946590423584 0.5272155404090881 0.08256734162569046 -0.00014515072689391673 0.0 -1.0643830730740635e-15 11.577388412526794 4.278118866987949 0.31530600876279824 -0.0005544242654885955 0.0 0.4396090507507324 -2.215288301507467 -0.0032258033752441406 -0.9263391059688111 1.0760619640350342 -1.5714557806598108 0.0 0.0 -0.0 -0.0 0.0 0.0 -0.00394497811794281 1.3102712631225586 0.6726257801055908 0.3738439083099365 -0.05311669781804085 -0.007983274757862091 -9.879895528914606e-17 1.078946590423584 0.5272155404090881 0.08256734162569046 -0.00014515072689391673 0.0 0.3966044372709045 -0.007582577813755265 0.6023910327573484 2.1936950890353764 -0.06286753535118868 2.1852875313304234 0.0 0.0 0.0 0.0 0.0 0.0 -5.373452359961093 1.6290766444264106 -17.73003020363321 0.19950098106798614 1.332263287489735 0.23262593694688105 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.641436 7 253 253 253 253 253 253 1 9.481039047241211 -0.038307227194309235 -0.05746084079146385 0.0 1.0 0.0 47.737037658691406 47.764801025390625 0.424098938703537 47.64226150512695 47.498931884765625 47.513267517089844 47.61359786987305 47.44160079956055 47.369937896728516 0 1 0.0002244114875793457
11086.521999999999 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.247749974644092e-17 1.0789395570755005 0.5271880030632019 0.08255705237388611 -0.00014346626994665712 0.0 -3.498873170190346e-16 11.577313477457242 4.277895733872176 0.315266729402892 -0.000547990178552787 0.0 0.43961265683174133 -2.215300222436422 -0.003209781600162387 -0.9263629478267212 1.0760096311569214 -1.5714519659625452 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0240907222032547 1.3209844827651978 0.6457747220993042 0.3693620562553406 -0.042235150933265686 -0.0031340867280960083 -3.247749974644092e-17 1.0789395570755005 0.5271880030632019 0.08255705237388611 -0.00014346626994665712 0.0 0.3966071683839639 -0.007584555991641898 0.6023882226663557 2.1936865478713585 -0.06291455575239661 2.185240812482314 0.0 0.0 0.0 0.0 0.0 0.0 -5.278236800918619 1.4317269003777633 -17.793147999529385 0.19995509004822232 1.32786496168507 0.23525405615452696 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.674497 7 253 253 253 253 253 253 1 9.519346237182617 -0.038307227194309235 -0.05746084079146385 0.0 1.0 0.0 47.73793411254883 47.7639045715332 0.48676595091819763 47.656593322753906 47.513267517089844 47.498931884765625 47.6279296875 47.47026824951172 47.39860534667969 0 1 0.0003147125244140625
11086.529999999999 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -6.025244462329337e-17 1.0789260864257812 0.5272073745727539 0.0825667455792427 -0.00014520563127007335 0.0 -6.49112989207352e-16 11.57716986819824 4.2780531536745405 0.3153037293699878 -0.0005546339718520759 0.0 0.43959665298461914 -2.215238233605856 -0.0032134056091308594 -0.9264033001712342 1.0760425329208374 -1.5714214483844202 0.0 0.0 -0.0 -0.0 0.0 0.0 0.007969006896018982 1.2969216108322144 0.660524845123291 0.364311546087265 -0.021084848791360855 -0.0038052797317504883 -6.025244462329337e-17 1.0789260864257812 0.5272073745727539 0.0825667455792427 -0.00014520563127007335 0.0 0.3965859148443576 -0.007597930001752421 0.6024062276675881 2.1936956822205853 -0.06293957512907243 2.185286720426476 0.0 0.0 0.0 0.0 0.0 0.0 -5.357342071350951 1.576666253416161 -17.80317818328086 0.19881912987230466 1.32447780170518 0.23192253310702557 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.670608 7 253 253 253 253 253 253 1 9.404424667358398 -0.09576806426048279 0.07661445438861847 0.0 1.0 0.0 47.72987747192383 47.76301193237305 0.5404736995697021 47.61359786987305 47.498931884765625 47.498931884765625 47.61359786987305 47.455936431884766 47.39860534667969 0 1 0.0002364052973765259
11086.537999999999 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.7760585021418535e-17 1.0789560079574585 0.527224063873291 0.08256465941667557 -0.00014457527140621096 0.0 -2.990709563265455e-16 11.577490775804277 4.2781888117976 0.3152957580956591 -0.0005522262323908044 0.0 0.43958956003189087 -2.2152725658812464 -0.00324504473246634 -0.9263346952250977 1.0759847164154053 -1.5714681784259241 0.0 0.0 -0.0 -0.0 0.0 0.0 -0.010585933923721313 1.278174877166748 0.6664065718650818 0.36979812383651733 -0.02518649399280548 0.006337281316518784 -2.7760585021418535e-17 1.0789560079574585 0.527224063873291 0.08256465941667557 -0.00014457527140621096 0.0 0.3966015658277584 -0.007598522223482925 0.6023929696555513 2.1936388378599125 -0.06295881939365391 2.1852324656633244 0.0 0.0 0.0 0.0 0.0 0.0 -5.301861205993718 1.5224029319414822 -17.747776974191748 0.20102421204953425 1.3240965715421367 0.23217668677775807 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.649849 7 253 253 253 253 253 253 1 9.442731857299805 -0.07661445438861847 0.07661445438861847 0.0 1.0 0.0 47.705692291259766 47.74509811401367 0.5046685338020325 47.64226150512695 47.47026824951172 47.498931884765625 47.584930419921875 47.455936431884766 47.41293716430664 0 1 0.00029044684197288007
11086.546 0.43960562348365784 -2.215268751183981 -0.0032134056091308594 -0.9263330858996888 1.0760365724563599 -1.5714452902423304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.6064408324235108e-17 1.0788986682891846 0.5271710753440857 0.08255364745855331 -0.00014330493286252022 0.0 -1.73065445460247e-16 11.576875245668958 4.277758531145261 0.3152537009639961 -0.0005473739353732398 0.0 0.43959304690361023 -2.2152849636473597 -0.003209781600162387 -0.9263585370830079 1.0760337114334106 -1.5714367071734827 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0068883150815963745 1.2857880592346191 0.6516953110694885 0.373835027217865 -0.02865537256002426 0.011700240895152092 -1.6064408324235108e-17 1.0788986682891846 0.5271710753440857 0.08255364745855331 -0.00014330493286252022 0.0 0.3966005928786467 -0.007593199618024168 0.6023940063211611 2.1936809381551017 -0.06293659250840589 2.185274496222837 0.0 0.0 0.0 0.0 0.0 0.0 -5.263088840640135 1.5419256926579297 -17.71517258204472 0.2001852353574674 1.3268513931564878 0.23799909654124046 0.39659297289509876 -0.007591575344966737 0.6024010859978037 2.1936561783894652 -0.06292932716213658 2.1853235763539423 0.0 0.0 0.0 0.0 0.0 0.0 65536 30.75 33.0 34.125 39.0625 42.0625 42.1875 0.648348 7 253 253 253 253 253 253 1 9.366117477416992 -0.09576806426048279 0.07661445438861847 0.0 1.0 0.0 47.733455657958984 47.767486572265625 0.4979557394981384 47.6279296875 47.5275993347168 47.498931884765625 47.59926223754883 47.47026824951172 47.39860534667969 0 1 0.00014026959737141928
